,x,y,t
118,119,2.1738188205182207,4.731170177459717
119,120,2.1738188205182207,4.744541645050049
120,121,2.1738188205182207,4.974698305130005
121,122,2.3207327435776075,4.9783971309661865
122,123,2.3207327435776075,4.982191562652588
123,124,2.3207327435776075,5.136958360671997
124,125,2.876069418755998,5.14081883430481
125,126,2.876069418755998,5.144550561904907
126,127,2.876069418755998,5.329026460647583
127,128,2.876069418755998,5.332580804824829
128,129,2.876069418755998,5.3360984325408936
129,130,2.876069418755998,5.408688306808472
130,131,2.876069418755998,5.4125075340271
131,132,2.876069418755998,5.416251182556152
132,133,2.876069418755998,5.625536680221558
133,134,2.876069418755998,5.629971265792847
134,135,2.876069418755998,5.63455605506897
135,136,2.876069418755998,5.721736907958984
136,137,2.876069418755998,5.72642183303833
137,138,2.876069418755998,5.731133937835693
138,139,2.876069418755998,5.961379766464233
139,140,2.876069418755998,5.96593451499939
140,141,2.876069418755998,5.970520496368408
141,142,2.876069418755998,6.052078485488892
142,143,2.876069418755998,6.06479811668396
143,144,2.876069418755998,6.0695860385894775
144,145,2.876069418755998,6.328914403915405
145,146,2.876069418755998,6.333322048187256
146,147,2.876069418755998,6.337634563446045
147,148,2.876069418755998,6.5215513706207275
148,149,2.876069418755998,6.526242733001709
149,150,2.876069418755998,6.541325807571411
150,151,2.876069418755998,6.679792642593384
151,152,2.876069418755998,6.6842498779296875
152,153,2.876069418755998,6.700618505477905
153,154,2.876069418755998,6.8357093334198
154,155,2.876069418755998,6.848472356796265
155,156,2.876069418755998,6.853074073791504
156,157,2.876069418755998,7.1243438720703125
157,158,2.876069418755998,7.128589630126953
158,159,2.876069418755998,7.142210006713867
159,160,2.876069418755998,7.380289554595947
160,161,2.876069418755998,7.397578239440918
161,162,2.876069418755998,7.401825428009033
162,163,2.876069418755998,7.645344495773315
163,164,2.876069418755998,7.649749517440796
164,165,2.876069418755998,7.654217958450317
165,166,2.876069418755998,7.866835594177246
166,167,2.876069418755998,7.8798089027404785
167,168,2.876069418755998,7.884170055389404
168,169,2.876069418755998,8.06392788887024
169,170,2.876069418755998,8.076696634292603
170,171,2.876069418755998,8.081371068954468
171,172,2.876069418755998,8.218705415725708
172,173,2.876069418755998,8.223543405532837
173,174,2.876069418755998,8.2281973361969
174,175,2.876069418755998,8.392368078231812
175,176,2.876069418755998,8.397080898284912
176,177,2.876069418755998,8.413500547409058
177,178,2.876069418755998,8.526671171188354
178,179,2.876069418755998,8.540780305862427
179,180,2.876069418755998,8.54569411277771
180,181,2.876069418755998,8.830671787261963
181,182,2.876069418755998,8.833065271377563
182,183,2.876069418755998,8.835417985916138
183,184,2.876069418755998,9.045928955078125
184,185,2.876069418755998,9.048780918121338
185,186,2.876069418755998,9.05159616470337
186,187,2.876069418755998,9.238457918167114
187,188,2.876069418755998,9.24144196510315
188,189,2.876069418755998,9.244451761245728
189,190,2.876069418755998,9.433631181716919
190,191,2.876069418755998,9.436453819274902
191,192,2.876069418755998,9.439291715621948
192,193,2.876069418755998,9.573486089706421
193,194,2.876069418755998,9.577700138092041
194,195,2.876069418755998,9.59115481376648
195,196,2.876069418755998,9.715698480606079
196,197,2.876069418755998,9.719937324523926
197,198,2.876069418755998,9.72406816482544
198,199,2.876069418755998,9.934928894042969
199,200,2.876069418755998,9.938498973846436
200,201,2.876069418755998,9.945032358169556
201,202,2.876069418755998,10.168856143951416
202,203,2.876069418755998,10.172442436218262
203,204,2.876069418755998,10.175973653793335
204,205,2.876069418755998,10.44150710105896
205,206,2.876069418755998,10.451392650604248
206,207,2.876069418755998,10.454472064971924
207,208,2.876069418755998,10.710028171539307
208,209,2.876069418755998,10.713755369186401
209,210,2.876069418755998,10.717533111572266
210,211,2.876069418755998,10.861929416656494
211,212,2.876069418755998,10.865613222122192
212,213,2.876069418755998,10.869369506835938
213,214,2.876069418755998,11.112959861755371
214,215,2.876069418755998,11.116555452346802
215,216,2.876069418755998,11.120171785354614
216,217,2.876069418755998,11.265183687210083
217,218,2.876069418755998,11.269799947738647
218,219,2.876069418755998,11.274345636367798
219,220,2.876069418755998,11.406731128692627
220,221,2.876069418755998,11.42059063911438
221,222,2.876069418755998,11.424992322921753
222,223,2.876069418755998,11.566593647003174
223,224,2.942846385972462,11.58103895187378
224,225,2.942846385972462,11.585599660873413
225,226,2.942846385972462,11.744073152542114
226,227,2.942846385972462,11.748534679412842
227,228,2.942846385972462,11.75306224822998
228,229,2.942846385972462,11.942668437957764
229,230,2.942846385972462,11.946982622146606
230,231,2.942846385972462,11.95136046409607
231,232,2.942846385972462,12.173864841461182
232,233,2.942846385972462,12.17804765701294
233,234,2.942846385972462,12.182186603546143
234,235,2.9972366766930687,12.310462474822998
235,236,2.9972366766930687,12.314711570739746
236,237,2.9972366766930687,12.31890320777893
237,238,2.9972366766930687,12.584078788757324
238,239,2.9972366766930687,12.58845067024231
239,240,2.9972366766930687,12.607053995132446
240,241,2.9972366766930687,12.78904128074646
241,242,2.9972366766930687,12.793778419494629
242,243,2.9972366766930687,12.798516988754272
243,244,2.9972366766930687,12.934985637664795
244,245,2.9972366766930687,12.93982481956482
245,246,2.9972366766930687,12.944733381271362
246,247,2.9972366766930687,13.109092712402344
247,248,2.9972366766930687,13.113783836364746
248,249,2.9972366766930687,13.125234365463257
249,250,2.9972366766930687,13.283446311950684
250,251,2.9972366766930687,13.291613101959229
251,252,2.9972366766930687,13.296391487121582
252,253,2.9972366766930687,13.535025119781494
253,254,3.041647877935473,13.540088176727295
254,255,3.041647877935473,13.545046329498291
255,256,3.041647877935473,13.732527732849121
256,257,3.041647877935473,13.73755955696106
257,258,3.041647877935473,13.742591619491577
258,259,3.041647877935473,13.928462266921997
259,260,3.041647877935473,13.932997703552246
260,261,3.041647877935473,13.937865972518921
261,262,3.041647877935473,14.111680269241333
262,263,3.041647877935473,14.116514682769775
263,264,3.041647877935473,14.121439695358276
264,265,3.041647877935473,14.387467384338379
265,266,3.041647877935473,14.401010990142822
266,267,3.041647877935473,14.405904054641724
267,268,3.041647877935473,14.65278697013855
268,269,3.041647877935473,14.657778024673462
269,270,3.041647877935473,14.674050569534302
270,271,3.041647877935473,14.876457214355469
271,272,3.041647877935473,14.881407976150513
272,273,3.041647877935473,14.898054599761963
273,274,3.041647877935473,15.139531373977661
274,275,3.041647877935473,15.144626140594482
275,276,3.046765911111165,15.149673461914062
276,277,3.046765911111165,15.474740982055664
277,278,3.046765911111165,15.480093002319336
278,279,3.046765911111165,15.484987020492554
279,280,3.046765911111165,15.731268644332886
280,281,3.046765911111165,15.736151456832886
281,282,3.046765911111165,15.74101209640503
282,283,3.046765911111165,15.949617385864258
283,284,3.046765911111165,15.954486608505249
284,285,3.046765911111165,15.959406614303589
285,286,3.046765911111165,16.241961240768433
286,287,3.046765911111165,16.24721908569336
287,288,3.046765911111165,16.252140760421753
288,289,3.046765911111165,16.813746213912964
289,290,3.046765911111165,16.816771745681763
290,291,3.046765911111165,16.828736782073975
291,292,3.046765911111165,17.35524320602417
292,293,3.046765911111165,17.361284255981445
293,294,3.046765911111165,17.364174365997314
294,295,3.046765911111165,17.83275008201599
295,296,3.046765911111165,17.83566641807556
296,297,3.046765911111165,17.838545322418213
297,298,3.046765911111165,18.579921007156372
298,299,3.046765911111165,18.583085298538208
299,300,3.046765911111165,18.596389532089233
300,301,3.046765911111165,19.002216815948486
301,302,3.046765911111165,19.011993885040283
302,303,3.046765911111165,19.020841598510742
303,304,3.046765911111165,19.418017148971558
304,305,3.046765911111165,19.422385215759277
305,306,3.046765911111165,19.436930894851685
306,307,3.046765911111165,19.88422393798828
307,308,3.046765911111165,19.88822841644287
308,309,3.046765911111165,19.892017126083374
309,310,3.046765911111165,20.219559907913208
310,311,3.046765911111165,20.232617139816284
311,312,3.046765911111165,20.236919403076172
312,313,3.046765911111165,20.713058471679688
313,314,3.046765911111165,20.71707034111023
314,315,3.046765911111165,20.732011318206787
315,316,3.046765911111165,21.1686270236969
316,317,3.046765911111165,21.17221236228943
317,318,3.112790730554244,21.17577075958252
318,319,3.112790730554244,21.488889932632446
319,320,3.112790730554244,21.493262767791748
320,321,3.112790730554244,21.497385263442993
321,322,3.112790730554244,22.01820683479309
322,323,3.112790730554244,22.02226424217224
323,324,3.112790730554244,22.035661458969116
324,325,3.112790730554244,22.43638300895691
325,326,3.112790730554244,22.441515922546387
326,327,3.112790730554244,22.457935333251953
327,328,3.112790730554244,22.925906896591187
328,329,3.112790730554244,22.930168390274048
329,330,3.112790730554244,22.94389033317566
330,331,3.112790730554244,23.16663122177124
331,332,3.112790730554244,23.181303024291992
332,333,3.112790730554244,23.18596339225769
333,334,3.112790730554244,23.46872615814209
334,335,3.112790730554244,23.473237991333008
335,336,3.112790730554244,23.477766036987305
336,337,3.112790730554244,23.86337399482727
337,338,3.112790730554244,23.86849284172058
338,339,3.112790730554244,23.87351965904236
339,340,3.112790730554244,24.169524908065796
340,341,3.112790730554244,24.174304962158203
341,342,3.112790730554244,24.18961000442505
342,343,3.112790730554244,24.4909987449646
343,344,3.112790730554244,24.504674434661865
344,345,3.112790730554244,24.509310722351074
345,346,3.112790730554244,24.79030156135559
346,347,3.112790730554244,24.795258045196533
347,348,3.112790730554244,24.802814722061157
348,349,3.112790730554244,25.12980818748474
349,350,3.112790730554244,25.13462257385254
350,351,3.112790730554244,25.14325451850891
351,352,3.112790730554244,25.448832035064697
352,353,3.112790730554244,25.45373272895813
353,354,3.112790730554244,25.458492040634155
354,355,3.112790730554244,25.866671323776245
355,356,3.112790730554244,25.871013402938843
356,357,3.112790730554244,25.875354766845703
357,358,3.112790730554244,26.35748291015625
358,359,3.112790730554244,26.361873149871826
359,360,3.112790730554244,26.376649856567383
360,361,3.112790730554244,26.81629180908203
361,362,3.112790730554244,26.827272653579712
362,363,3.112790730554244,26.835707664489746
363,364,3.112790730554244,27.231557369232178
364,365,3.112790730554244,27.23675799369812
365,366,3.112790730554244,27.24192237854004
366,367,3.112790730554244,27.581915140151978
367,368,3.112790730554244,27.5869083404541
368,369,3.112790730554244,27.591895580291748
369,370,3.112790730554244,27.987326622009277
370,371,3.112790730554244,27.99235486984253
371,372,3.112790730554244,27.997386693954468
372,373,3.112790730554244,28.971458673477173
373,374,3.112790730554244,28.9743173122406
374,375,3.112790730554244,28.97714614868164
375,376,3.112790730554244,29.793763637542725
376,377,3.112790730554244,29.79682683944702
377,378,3.112790730554244,29.799659967422485
378,379,3.112790730554244,30.798163175582886
379,380,3.112790730554244,30.801071643829346
380,381,3.112790730554244,30.803975343704224
381,382,3.112790730554244,31.870256662368774
382,383,3.112790730554244,31.8731107711792
383,384,3.112790730554244,31.87591290473938
384,385,3.112790730554244,32.42696976661682
385,386,3.112790730554244,32.43093514442444
386,387,3.112790730554244,32.43488073348999
387,388,3.112790730554244,32.87765431404114
388,389,3.112790730554244,32.88151931762695
389,390,3.112790730554244,32.8852744102478
390,391,3.112790730554244,33.34525799751282
391,392,3.112790730554244,33.349148750305176
392,393,3.112790730554244,33.352986097335815
393,394,3.112790730554244,33.839794635772705
394,395,3.112790730554244,33.84379172325134
395,396,3.112790730554244,33.847739458084106
396,397,3.112790730554244,34.30371570587158
397,398,3.112790730554244,34.30777072906494
398,399,3.1187503897260753,34.3117892742157
399,400,3.1187503897260753,34.70445466041565
400,401,3.1187503897260753,34.71290946006775
401,402,3.1187503897260753,34.71715188026428
402,403,3.1187503897260753,35.129618406295776
403,404,3.1187503897260753,35.133742570877075
404,405,3.1187503897260753,35.13777995109558
405,406,3.1187503897260753,35.54924178123474
406,407,3.1187503897260753,35.55342721939087
407,408,3.1187503897260753,35.55750608444214
408,409,3.1187503897260753,36.00658583641052
409,410,3.1187503897260753,36.0203959941864
410,411,3.1187503897260753,36.02491617202759
411,412,3.1187503897260753,36.36077332496643
412,413,3.1187503897260753,36.365522623062134
413,414,3.1187503897260753,36.3701856136322
414,415,3.1187503897260753,36.7457389831543
415,416,3.1187503897260753,36.750298261642456
416,417,3.1187503897260753,36.754727602005005
417,418,3.1187503897260753,37.09266996383667
418,419,3.1187503897260753,37.09737539291382
419,420,3.1187503897260753,37.10203552246094
420,421,3.1187503897260753,37.53976535797119
421,422,3.1187503897260753,37.552788496017456
422,423,3.1187503897260753,37.557451009750366
423,424,3.1187503897260753,37.858235120773315
424,425,3.1187503897260753,37.86312747001648
425,426,3.1187503897260753,37.8679313659668
426,427,3.1187503897260753,38.24878168106079
427,428,3.1187503897260753,38.253512144088745
428,429,3.1187503897260753,38.258230209350586
429,430,3.1187503897260753,38.66139841079712
430,431,3.1187503897260753,38.66615009307861
431,432,3.1187503897260753,38.68182396888733
432,433,3.1187503897260753,39.17552971839905
433,434,3.1214686298008907,39.18960475921631
434,435,3.1214686298008907,39.19474649429321
435,436,3.1214686298008907,39.711862087249756
436,437,3.1214686298008907,39.727702379226685
437,438,3.1214686298008907,39.732792139053345
438,439,3.1214686298008907,40.20266389846802
439,440,3.1214686298008907,40.217220306396484
440,441,3.1214686298008907,40.22922706604004
441,442,3.1214686298008907,40.76072144508362
442,443,3.1214686298008907,40.76585602760315
443,444,3.1214686298008907,40.780576944351196
444,445,3.1214686298008907,41.2563099861145
445,446,3.1214686298008907,41.271589279174805
446,447,3.1214686298008907,41.27678966522217
447,448,3.1214686298008907,41.85368013381958
448,449,3.1214686298008907,41.85890865325928
449,450,3.1214686298008907,41.87547206878662
450,451,3.1214686298008907,42.465537548065186
451,452,3.1214686298008907,42.48172354698181
452,453,3.1214686298008907,42.486924171447754
453,454,3.1214686298008907,43.010533809661865
454,455,3.1214686298008907,43.01583647727966
455,456,3.1214686298008907,43.0320942401886
456,457,3.1214686298008907,43.62188363075256
457,458,3.1214686298008907,43.637152910232544
458,459,3.1214686298008907,43.642032623291016
459,460,3.1214686298008907,44.15321183204651
460,461,3.1214686298008907,44.16670560836792
461,462,3.1214686298008907,44.17145013809204
462,463,3.1214686298008907,44.69482493400574
463,464,3.1214686298008907,44.710365295410156
464,465,3.1214686298008907,44.7148814201355
465,466,3.1214686298008907,45.248642921447754
466,467,3.1214686298008907,45.25335884094238
467,468,3.1214686298008907,45.26943397521973
468,469,3.1214686298008907,46.64187693595886
469,470,3.1214686298008907,46.64494347572327
470,471,3.1214686298008907,46.6479926109314
471,472,3.1214686298008907,47.90137076377869
472,473,3.1214686298008907,47.904303789138794
473,474,3.1214686298008907,47.907246351242065
474,475,3.1214686298008907,49.44597387313843
475,476,3.1214686298008907,49.449490547180176
476,477,3.1214686298008907,49.453413248062134
477,478,3.1214686298008907,50.742467641830444
478,479,3.1214686298008907,50.745322704315186
479,480,3.1214686298008907,50.748138427734375
480,481,3.1214686298008907,51.44699025154114
481,482,3.1214686298008907,51.45133376121521
482,483,3.1214686298008907,51.45597696304321
483,484,3.1214686298008907,52.170058488845825
484,485,3.1214686298008907,52.18465805053711
485,486,3.1214686298008907,52.18899846076965
486,487,3.1214686298008907,52.90607571601868
487,488,3.1214686298008907,52.910245418548584
488,489,3.1214686298008907,52.91439867019653
489,490,3.1214686298008907,53.563366413116455
490,491,3.1214686298008907,53.5674614906311
491,492,3.1214686298008907,53.57608699798584
492,493,3.1214686298008907,54.49604845046997
493,494,3.1214686298008907,54.499979734420776
494,495,3.1214686298008907,54.5118842124939
495,496,3.1214686298008907,55.32178258895874
496,497,3.1214686298008907,55.32584857940674
497,498,3.1214686298008907,55.32993173599243
498,499,3.1214686298008907,56.501455783843994
499,500,3.1214686298008907,56.50537085533142
500,501,3.1214686298008907,56.52419066429138
501,502,3.1214686298008907,57.43587064743042
502,503,3.1214686298008907,57.44062161445618
503,504,3.1214686298008907,57.444923877716064
504,505,3.1214686298008907,58.08871030807495
505,506,3.1214686298008907,58.09342861175537
506,507,3.1214686298008907,58.10943603515625
507,508,3.1214686298008907,58.80155801773071
508,509,3.1214686298008907,58.806355714797974
509,510,3.1214686298008907,58.811134338378906
510,511,3.1214686298008907,59.52656269073486
511,512,3.1214686298008907,59.54043102264404
512,513,3.1214686298008907,59.545153856277466
513,514,3.1214686298008907,60.20328497886658
514,515,3.1214686298008907,60.216957569122314
515,516,3.1214686298008907,60.221622467041016
516,517,3.1214686298008907,60.97088551521301
517,518,3.1214686298008907,60.97562861442566
518,519,3.1214686298008907,60.98048186302185
519,520,3.1214686298008907,61.58382964134216
520,521,3.1214686298008907,61.58916997909546
521,522,3.1214686298008907,61.594157457351685
522,523,3.1214686298008907,62.20185208320618
523,524,3.1214686298008907,62.2071795463562
524,525,3.1214686298008907,62.2121696472168
525,526,3.1214686298008907,62.955280780792236
526,527,3.1214686298008907,62.96969175338745
527,528,3.1214686298008907,62.97765779495239
528,529,3.1214686298008907,63.95773386955261
529,530,3.1214686298008907,63.97370934486389
530,531,3.1214686298008907,63.978792667388916
531,532,3.1214686298008907,64.78732061386108
532,533,3.1214686298008907,64.79266548156738
533,534,3.1214686298008907,64.79781770706177
534,535,3.1214686298008907,65.61314511299133
535,536,3.1214686298008907,65.61825180053711
536,537,3.1214686298008907,65.63470911979675
537,538,3.1214686298008907,66.50296425819397
538,539,3.1214686298008907,66.51670026779175
539,540,3.1214686298008907,66.52221465110779
540,541,3.1214686298008907,67.43796277046204
541,542,3.1214686298008907,67.44244074821472
542,543,3.1214686298008907,67.44702625274658
543,544,3.1214686298008907,68.06798934936523
544,545,3.1214686298008907,68.07287764549255
545,546,3.1214686298008907,68.07776975631714
546,547,3.1214686298008907,68.63042736053467
547,548,3.1214686298008907,68.63525652885437
548,549,3.1214686298008907,68.64002323150635
549,550,3.1214686298008907,69.4290132522583
550,551,3.1214686298008907,69.43898701667786
551,552,3.1214686298008907,69.4436902999878
552,553,3.1214686298008907,70.3110580444336
553,554,3.1214686298008907,70.32540345191956
554,555,3.1214686298008907,70.33051538467407
555,556,3.1214686298008907,71.00743627548218
556,557,3.1214686298008907,71.02128100395203
557,558,3.1214686298008907,71.0262975692749
558,559,3.1214686298008907,71.72954225540161
559,560,3.1214686298008907,71.7345085144043
560,561,3.1214686298008907,71.75041317939758
561,562,3.1214686298008907,72.60351872444153
562,563,3.1214686298008907,72.60868835449219
563,564,3.1214686298008907,72.62465143203735
564,565,3.1214686298008907,74.46728658676147
565,566,3.1214686298008907,74.47013592720032
566,567,3.1214686298008907,74.47298526763916
567,568,3.1214686298008907,76.51198220252991
568,569,3.1214686298008907,76.51506471633911
569,570,3.1214686298008907,76.51810812950134
570,571,3.1214686298008907,78.3970537185669
571,572,3.1214686298008907,78.39977884292603
572,573,3.1214686298008907,78.40245962142944
573,574,3.1214686298008907,80.38790917396545
574,575,3.1214686298008907,80.39107918739319
575,576,3.1214686298008907,80.39424443244934
576,577,3.1214686298008907,81.54574203491211
577,578,3.1214686298008907,81.54996347427368
578,579,3.1214686298008907,81.56408715248108
579,580,3.1214686298008907,82.67953300476074
580,581,3.1214686298008907,82.68353605270386
581,582,3.1214686298008907,82.6876003742218
582,583,3.1214686298008907,83.72999095916748
583,584,3.1214686298008907,83.73414611816406
584,585,3.1214686298008907,83.73826885223389
585,586,3.1388884245892084,84.86062574386597
586,587,3.1388884245892084,84.86445379257202
587,588,3.1388884245892084,84.86824989318848
588,589,3.1388884245892084,85.89324927330017
589,590,3.1388884245892084,85.89729285240173
590,591,3.1388884245892084,85.90128922462463
591,592,3.1388884245892084,86.83707928657532
592,593,3.1388884245892084,86.84121537208557
593,594,3.1388884245892084,86.85565114021301
594,595,3.1388884245892084,87.72092866897583
595,596,3.1388884245892084,87.7252767086029
596,597,3.1388884245892084,87.72954964637756
597,598,3.1388884245892084,88.8335120677948
598,599,3.1388884245892084,88.83749556541443
599,600,3.1388884245892084,88.84145069122314
