,x,y,t
178,179,2.8447575117333193,9.514528512954712
179,180,2.8447575117333193,9.518802881240845
180,181,2.8447575117333193,9.846063375473022
181,182,2.8447575117333193,9.850604057312012
182,183,2.8447575117333193,9.854783296585083
183,184,2.8777136746375365,10.013038873672485
184,185,2.8777136746375365,10.017684936523438
185,186,2.8777136746375365,10.021920442581177
186,187,2.8777136746375365,10.15989637374878
187,188,2.8777136746375365,10.164265871047974
188,189,2.8777136746375365,10.168490409851074
189,190,2.8777136746375365,10.310512065887451
190,191,2.8777136746375365,10.31462287902832
191,192,2.8777136746375365,10.318680763244629
192,193,2.8777136746375365,10.7260160446167
193,194,2.8777136746375365,10.730358123779297
194,195,2.8777136746375365,10.734835624694824
195,196,2.8777136746375365,10.901103019714355
196,197,2.8777136746375365,10.914472579956055
197,198,2.8777136746375365,10.918882369995117
198,199,2.8777136746375365,11.082173585891724
199,200,2.8777136746375365,11.086764812469482
200,201,2.8777136746375365,11.095123291015625
201,202,2.8777136746375365,11.253834247589111
202,203,2.8777136746375365,11.258065462112427
203,204,2.8777136746375365,11.262250661849976
204,205,2.8777136746375365,11.684704542160034
205,206,2.8777136746375365,11.689082622528076
206,207,2.8777136746375365,11.69335126876831
207,208,2.8777136746375365,11.84872579574585
208,209,2.8777136746375365,11.853112697601318
209,210,2.8777136746375365,11.857343196868896
210,211,2.8777136746375365,12.00159740447998
211,212,2.8777136746375365,12.005807161331177
212,213,2.8777136746375365,12.009984970092773
213,214,2.8777136746375365,12.168508052825928
214,215,2.8777136746375365,12.1729736328125
215,216,2.8777136746375365,12.177364349365234
216,217,2.8777136746375365,12.647594451904297
217,218,2.8777136746375365,12.652125597000122
218,219,2.8777136746375365,12.667002439498901
219,220,2.8777136746375365,12.811823844909668
220,221,2.8777136746375365,12.816558122634888
221,222,2.8777136746375365,12.821126461029053
222,223,2.8777136746375365,13.113306283950806
223,224,2.8777136746375365,13.118193864822388
224,225,2.8777136746375365,13.122792720794678
225,226,2.8777136746375365,13.287609815597534
226,227,2.8777136746375365,13.29200029373169
227,228,2.8777136746375365,13.29632568359375
228,229,2.8777136746375365,13.862460374832153
229,230,2.8777136746375365,13.866765260696411
230,231,2.8777136746375365,13.882104635238647
231,232,2.8777136746375365,14.143677234649658
232,233,2.8777136746375365,14.14760160446167
233,234,2.8777136746375365,14.151663780212402
234,235,2.8777136746375365,14.304206609725952
235,236,2.8777136746375365,14.308168888092041
236,237,2.8777136746375365,14.312183856964111
237,238,2.8777136746375365,14.473321676254272
238,239,2.8777136746375365,14.485766649246216
239,240,2.8777136746375365,14.489758729934692
240,241,2.8777136746375365,15.151850938796997
241,242,2.8777136746375365,15.154273986816406
242,243,2.8777136746375365,15.15664029121399
243,244,2.8777136746375365,15.397233009338379
244,245,2.8777136746375365,15.399925947189331
245,246,2.8777136746375365,15.402627229690552
246,247,2.8777136746375365,15.71873164176941
247,248,2.8777136746375365,15.721345663070679
248,249,2.8777136746375365,15.723850011825562
249,250,2.8777136746375365,16.084176540374756
250,251,2.8777136746375365,16.122124671936035
251,252,2.8777136746375365,16.124736309051514
252,253,2.8844536288186458,16.397714376449585
253,254,3.0362135288120236,16.401344776153564
254,255,3.0362135288120236,16.40493607521057
255,256,3.0362135288120236,16.562525987625122
256,257,3.0362135288120236,16.566492795944214
257,258,3.0362135288120236,16.570427179336548
258,259,3.0362135288120236,16.765690088272095
259,260,3.0362135288120236,16.769753456115723
260,261,3.0362135288120236,16.773788690567017
261,262,3.0362135288120236,16.979860544204712
262,263,3.0362135288120236,16.983898401260376
263,264,3.0362135288120236,16.987816095352173
264,265,3.0362135288120236,17.3649320602417
265,266,3.0362135288120236,17.36868643760681
266,267,3.0362135288120236,17.37239360809326
267,268,3.0362135288120236,17.592536211013794
268,269,3.0362135288120236,17.596158504486084
269,270,3.0362135288120236,17.60004734992981
270,271,3.0362135288120236,17.841778993606567
271,272,3.0362135288120236,17.845661401748657
272,273,3.0362135288120236,17.849836587905884
273,274,3.0362135288120236,18.124504566192627
274,275,3.0362135288120236,18.12825107574463
275,276,3.0362135288120236,18.132242679595947
276,277,3.0362135288120236,18.524760723114014
277,278,3.0362135288120236,18.52883005142212
278,279,3.0362135288120236,18.532907485961914
279,280,3.0362135288120236,18.736021995544434
280,281,3.0362135288120236,18.740577220916748
281,282,3.0362135288120236,18.75544810295105
282,283,3.0362135288120236,18.952532529830933
283,284,3.0362135288120236,18.956885814666748
284,285,3.0362135288120236,18.961228847503662
285,286,3.0362135288120236,19.18742823600769
286,287,3.0362135288120236,19.19166922569275
287,288,3.0362135288120236,19.206753253936768
288,289,3.0362135288120236,19.702786207199097
289,290,3.0362135288120236,19.706862211227417
290,291,3.0362135288120236,19.722941160202026
291,292,3.0362135288120236,19.979129791259766
292,293,3.0362135288120236,19.983681440353394
293,294,3.0362135288120236,19.999831676483154
294,295,3.0362135288120236,20.26069974899292
295,296,3.0362135288120236,20.2745258808136
296,297,3.0362135288120236,20.27895212173462
297,298,3.0362135288120236,20.53478765487671
298,299,3.0362135288120236,20.539172410964966
299,300,3.0362135288120236,20.554869413375854
